customerId,productId,productName,productCategory,purchaseAmount,purchaseDate
145,46,Ergonomic Chair,Office Supplies,299.99,11-28-2024
145,57,Photo Editing App,Digital Products,29.99,11-25-2024
146,4,Gaming Console X1,Electronics,499.99,12-31-2024
146,58,Music Streaming Sub,Digital Products,9.99,12-30-2024
146,17,Protein Bar Pack,Food & Beverages,24.99,12-28-2024
146,2,Wireless Earbuds Pro,Electronics,149.99,12-25-2024
146,59,Video Streaming Sub,Digital Products,14.99,12-20-2024
146,14,Casual T-Shirt,Clothing,19.99,12-15-2024
146,18,Sparkling Water Pack,Food & Beverages,12.99,12-10-2024
146,49,Wireless Mouse,Office Supplies,39.99,12-05-2024
146,57,Photo Editing App,Digital Products,29.99,12-01-2024
146,16,Organic Coffee Beans,Food & Beverages,14.99,11-28-2024
147,59,Video Streaming Sub,Digital Products,14.99,12-31-2024
147,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
147,4,Gaming Console X1,Electronics,499.99,12-25-2024
147,59,Video Streaming Sub,Digital Products,14.99,11-30-2024
147,2,Wireless Earbuds Pro,Electronics,149.99,11-25-2024
147,50,Laptop Stand,Office Supplies,59.99,11-20-2024
147,17,Protein Bar Pack,Food & Beverages,24.99,11-15-2024
147,59,Video Streaming Sub,Digital Products,14.99,10-31-2024
147,14,Casual T-Shirt,Clothing,19.99,10-28-2024
147,18,Sparkling Water Pack,Food & Beverages,12.99,10-20-2024
148,4,Gaming Console X1,Electronics,499.99,12-31-2024
148,59,Video Streaming Sub,Digital Products,14.99,12-30-2024
148,14,Casual T-Shirt,Clothing,19.99,12-28-2024
148,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-25-2024
148,2,Wireless Earbuds Pro,Electronics,149.99,12-20-2024
148,59,Video Streaming Sub,Digital Products,14.99,11-30-2024
148,38,Digital Magazine Sub,Books & Media,49.99,11-25-2024
148,49,Wireless Mouse,Office Supplies,39.99,11-20-2024
148,59,Video Streaming Sub,Digital Products,14.99,10-30-2024
148,20,Trail Mix Bundle,Food & Beverages,19.99,10-15-2024
149,56,Antivirus Software,Digital Products,49.99,12-31-2024
149,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
149,4,Gaming Console X1,Electronics,499.99,12-25-2024
149,60,Cloud Storage Plan,Digital Products,19.99,12-20-2024
149,50,Laptop Stand,Office Supplies,59.99,12-15-2024
149,2,Wireless Earbuds Pro,Electronics,149.99,12-10-2024
149,46,Ergonomic Chair,Office Supplies,299.99,12-05-2024
149,17,Protein Bar Pack,Food & Beverages,24.99,12-01-2024
149,59,Video Streaming Sub,Digital Products,14.99,11-30-2024
149,58,Music Streaming Sub,Digital Products,9.99,11-28-2024
150,4,Gaming Console X1,Electronics,499.99,12-31-2024
150,58,Music Streaming Sub,Digital Products,9.99,12-30-2024
150,59,Video Streaming Sub,Digital Products,14.99,12-30-2024
150,60,Cloud Storage Plan,Digital Products,19.99,12-28-2024
150,2,Wireless Earbuds Pro,Electronics,149.99,12-25-2024
150,17,Protein Bar Pack,Food & Beverages,24.99,12-20-2024
150,49,Wireless Mouse,Office Supplies,39.99,12-15-2024
150,50,Laptop Stand,Office Supplies,59.99,12-15-2024
150,14,Casual T-Shirt,Clothing,19.99,12-10-2024
150,18,Sparkling Water Pack,Food & Beverages,12.99,12-05-2024
150,56,Antivirus Software,Digital Products,49.99,12-01-2024
150,58,Music Streaming Sub,Digital Products,9.99,11-30-2024
150,59,Video Streaming Sub,Digital Products,14.99,11-30-2024
150,19,Gourmet Chocolate Box,Food & Beverages,29.99,11-28-2024
150,46,Ergonomic Chair,Office Supplies,299.99,11-25-2024
151,15,Dress Shirt,Clothing,59.99,12-30-2024
151,11,Classic Denim Jeans,Clothing,49.99,12-28-2024
151,49,Wireless Mouse,Office Supplies,39.99,12-20-2024
151,15,Dress Shirt,Clothing,59.99,12-15-2024
151,16,Organic Coffee Beans,Food & Beverages,14.99,12-10-2024
151,50,Laptop Stand,Office Supplies,59.99,12-05-2024
151,14,Casual T-Shirt,Clothing,19.99,12-01-2024
151,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-28-2024
151,15,Dress Shirt,Clothing,59.99,11-20-2024
151,16,Organic Coffee Beans,Food & Beverages,14.99,11-15-2024
152,15,Dress Shirt,Clothing,44.99,12-26-2024
152,11,Classic Denim Jeans,Clothing,39.99,12-26-2024
152,46,Ergonomic Chair,Office Supplies,249.99,12-26-2024
152,48,Stationery Set,Office Supplies,19.99,12-26-2024
152,33,Electric Toothbrush,Beauty & Personal Care,54.99,11-24-2024
152,8,Robot Vacuum,Home & Kitchen,249.99,11-24-2024
152,60,Cloud Storage Plan,Digital Products,19.99,11-15-2024
152,56,Antivirus Software,Digital Products,39.99,11-15-2024
152,49,Wireless Mouse,Office Supplies,29.99,11-15-2024
152,37,Cookbook Collection,Books & Media,29.99,11-15-2024
152,16,Organic Coffee Beans,Food & Beverages,12.99,12-01-2024
152,6,Coffee Maker Deluxe,Home & Kitchen,99.99,11-24-2024
153,14,Casual T-Shirt,Clothing,19.99,12-30-2024
153,15,Dress Shirt,Clothing,59.99,12-28-2024
153,49,Wireless Mouse,Office Supplies,39.99,12-25-2024
153,11,Classic Denim Jeans,Clothing,49.99,12-20-2024
153,46,Ergonomic Chair,Office Supplies,299.99,12-15-2024
153,14,Casual T-Shirt,Clothing,19.99,12-10-2024
153,50,Laptop Stand,Office Supplies,59.99,12-05-2024
153,15,Dress Shirt,Clothing,59.99,12-01-2024
153,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-28-2024
153,16,Organic Coffee Beans,Food & Beverages,14.99,11-25-2024
154,15,Dress Shirt,Clothing,59.99,12-30-2024
154,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
154,15,Dress Shirt,Clothing,59.99,12-15-2024
154,48,Stationery Set,Office Supplies,24.99,12-10-2024
154,49,Wireless Mouse,Office Supplies,39.99,12-10-2024
154,31,Face Cream,Beauty & Personal Care,29.99,12-05-2024
154,15,Dress Shirt,Clothing,59.99,11-30-2024
154,50,Laptop Stand,Office Supplies,59.99,11-25-2024
154,34,Makeup Set,Beauty & Personal Care,99.99,11-20-2024
154,15,Dress Shirt,Clothing,59.99,11-15-2024
154,47,Desk Lamp,Office Supplies,49.99,11-10-2024
154,35,Skincare Bundle,Beauty & Personal Care,79.99,11-05-2024
155,15,Dress Shirt,Clothing,59.99,12-31-2024
155,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
155,50,Laptop Stand,Office Supplies,59.99,12-26-2024
155,16,Organic Coffee Beans,Food & Beverages,14.99,12-20-2024
155,15,Dress Shirt,Clothing,59.99,12-15-2024
155,46,Ergonomic Chair,Office Supplies,299.99,12-10-2024
155,2,Wireless Earbuds Pro,Electronics,149.99,12-05-2024
155,16,Organic Coffee Beans,Food & Beverages,14.99,12-01-2024
155,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-28-2024
155,60,Cloud Storage Plan,Digital Products,19.99,11-25-2024
156,15,Dress Shirt,Clothing,59.99,12-28-2024
156,46,Ergonomic Chair,Office Supplies,299.99,12-15-2024
156,11,Classic Denim Jeans,Clothing,49.99,12-10-2024
156,13,Athletic Shoes,Clothing,89.99,11-30-2024
156,31,Face Cream,Beauty & Personal Care,29.99,11-25-2024
156,49,Wireless Mouse,Office Supplies,39.99,11-15-2024
156,14,Casual T-Shirt,Clothing,19.99,11-01-2024
156,50,Laptop Stand,Office Supplies,59.99,10-20-2024
157,15,Dress Shirt,Clothing,59.99,12-30-2024
157,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
157,11,Classic Denim Jeans,Clothing,49.99,12-15-2024
157,56,Antivirus Software,Digital Products,49.99,12-10-2024
157,46,Ergonomic Chair,Office Supplies,299.99,12-05-2024
157,14,Casual T-Shirt,Clothing,19.99,11-30-2024
157,50,Laptop Stand,Office Supplies,59.99,11-25-2024
157,15,Dress Shirt,Clothing,59.99,11-20-2024
157,60,Cloud Storage Plan,Digital Products,19.99,11-15-2024
157,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-10-2024
158,15,Dress Shirt,Clothing,59.99,12-28-2024
158,46,Ergonomic Chair,Office Supplies,299.99,12-15-2024
158,34,Makeup Set,Beauty & Personal Care,99.99,12-10-2024
158,31,Face Cream,Beauty & Personal Care,29.99,12-05-2024
158,38,Digital Magazine Sub,Books & Media,49.99,11-30-2024
158,15,Dress Shirt,Clothing,59.99,11-15-2024
158,50,Laptop Stand,Office Supplies,59.99,11-01-2024
158,35,Skincare Bundle,Beauty & Personal Care,79.99,10-28-2024
159,15,Dress Shirt,Clothing,59.99,12-30-2024
159,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
159,11,Classic Denim Jeans,Clothing,49.99,12-15-2024
159,33,Electric Toothbrush,Beauty & Personal Care,69.99,12-10-2024
159,49,Wireless Mouse,Office Supplies,39.99,12-05-2024
159,16,Organic Coffee Beans,Food & Beverages,14.99,12-01-2024
159,50,Laptop Stand,Office Supplies,59.99,11-25-2024
159,14,Casual T-Shirt,Clothing,19.99,11-20-2024
160,15,Dress Shirt,Clothing,59.99,12-30-2024
160,11,Classic Denim Jeans,Clothing,49.99,12-30-2024
160,14,Casual T-Shirt,Clothing,19.99,12-30-2024
160,31,Face Cream,Beauty & Personal Care,29.99,12-15-2024
160,34,Makeup Set,Beauty & Personal Care,99.99,12-15-2024
160,15,Dress Shirt,Clothing,59.99,09-15-2024
160,14,Casual T-Shirt,Clothing,19.99,09-15-2024
160,11,Classic Denim Jeans,Clothing,49.99,09-15-2024
160,35,Skincare Bundle,Beauty & Personal Care,79.99,09-01-2024
160,15,Dress Shirt,Clothing,59.99,06-15-2024
160,14,Casual T-Shirt,Clothing,19.99,06-15-2024
160,31,Face Cream,Beauty & Personal Care,29.99,06-01-2024
161,15,Dress Shirt,Clothing,59.99,12-31-2024
161,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
161,50,Laptop Stand,Office Supplies,59.99,12-26-2024
161,2,Wireless Earbuds Pro,Electronics,149.99,12-20-2024
161,15,Dress Shirt,Clothing,59.99,12-15-2024
161,48,Stationery Set,Office Supplies,24.99,12-10-2024
161,16,Organic Coffee Beans,Food & Beverages,14.99,12-08-2024
161,38,Digital Magazine Sub,Books & Media,49.99,12-05-2024
161,15,Dress Shirt,Clothing,59.99,12-01-2024
161,60,Cloud Storage Plan,Digital Products,19.99,11-28-2024
161,46,Ergonomic Chair,Office Supplies,299.99,11-25-2024
161,19,Gourmet Chocolate Box,Food & Beverages,29.99,11-20-2024
161,47,Desk Lamp,Office Supplies,49.99,11-15-2024
161,15,Dress Shirt,Clothing,59.99,11-10-2024
161,39,Language Learning Set,Books & Media,129.99,11-05-2024
162,15,Dress Shirt,Clothing,59.99,12-26-2024
162,11,Classic Denim Jeans,Clothing,49.99,12-26-2024
162,46,Ergonomic Chair,Office Supplies,299.99,11-25-2024
162,14,Casual T-Shirt,Clothing,19.99,11-25-2024
162,49,Wireless Mouse,Office Supplies,39.99,11-25-2024
162,13,Athletic Shoes,Clothing,89.99,11-25-2024
162,12,Winter Jacket,Clothing,129.99,11-24-2024
162,50,Laptop Stand,Office Supplies,59.99,11-24-2024
162,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-24-2024
162,35,Skincare Bundle,Beauty & Personal Care,79.99,11-24-2024
162,14,Casual T-Shirt,Clothing,19.99,07-04-2024
162,11,Classic Denim Jeans,Clothing,49.99,07-04-2024
162,48,Stationery Set,Office Supplies,24.99,07-04-2024
162,31,Face Cream,Beauty & Personal Care,29.99,07-04-2024
162,15,Dress Shirt,Clothing,59.99,07-04-2024
163,14,Casual T-Shirt,Clothing,19.99,12-31-2024
163,60,Cloud Storage Plan,Digital Products,19.99,12-30-2024
163,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
163,50,Laptop Stand,Office Supplies,59.99,12-26-2024
163,2,Wireless Earbuds Pro,Electronics,149.99,12-20-2024
163,11,Classic Denim Jeans,Clothing,49.99,12-15-2024
163,46,Ergonomic Chair,Office Supplies,299.99,12-10-2024
163,16,Organic Coffee Beans,Food & Beverages,14.99,12-08-2024
163,57,Photo Editing App,Digital Products,29.99,12-05-2024
163,15,Dress Shirt,Clothing,59.99,12-01-2024
163,56,Antivirus Software,Digital Products,49.99,11-28-2024
163,14,Casual T-Shirt,Clothing,19.99,11-25-2024
163,47,Desk Lamp,Office Supplies,49.99,11-20-2024
163,16,Organic Coffee Beans,Food & Beverages,14.99,11-15-2024
163,58,Music Streaming Sub,Digital Products,9.99,11-10-2024
164,15,Dress Shirt,Clothing,59.99,12-30-2024
164,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
164,34,Makeup Set,Beauty & Personal Care,99.99,12-20-2024
164,35,Skincare Bundle,Beauty & Personal Care,79.99,12-15-2024
164,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-10-2024
164,48,Stationery Set,Office Supplies,24.99,12-05-2024
164,39,Language Learning Set,Books & Media,129.99,12-01-2024
164,15,Dress Shirt,Clothing,59.99,11-25-2024
164,31,Face Cream,Beauty & Personal Care,29.99,11-20-2024
164,50,Laptop Stand,Office Supplies,59.99,11-15-2024
165,15,Dress Shirt,Clothing,59.99,12-30-2024
165,46,Ergonomic Chair,Office Supplies,299.99,12-15-2024
165,11,Classic Denim Jeans,Clothing,49.99,12-10-2024
165,33,Electric Toothbrush,Beauty & Personal Care,69.99,12-05-2024
165,15,Dress Shirt,Clothing,59.99,11-28-2024
165,49,Wireless Mouse,Office Supplies,39.99,11-20-2024
165,50,Laptop Stand,Office Supplies,59.99,11-15-2024
165,15,Dress Shirt,Clothing,59.99,11-10-2024
166,15,Dress Shirt,Clothing,59.99,12-30-2024
166,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
166,34,Makeup Set,Beauty & Personal Care,99.99,12-20-2024
166,14,Casual T-Shirt,Clothing,19.99,12-15-2024
166,31,Face Cream,Beauty & Personal Care,29.99,12-10-2024
166,49,Wireless Mouse,Office Supplies,39.99,12-05-2024
166,15,Dress Shirt,Clothing,59.99,12-01-2024
166,35,Skincare Bundle,Beauty & Personal Care,79.99,11-28-2024
166,50,Laptop Stand,Office Supplies,59.99,11-20-2024
166,32,Hair Dryer Pro,Beauty & Personal Care,89.99,11-15-2024
167,15,Dress Shirt,Clothing,35.99,12-28-2024
167,46,Ergonomic Chair,Office Supplies,199.99,12-26-2024
167,49,Wireless Mouse,Office Supplies,29.99,12-26-2024
167,11,Classic Denim Jeans,Clothing,29.99,12-20-2024
167,50,Laptop Stand,Office Supplies,39.99,12-15-2024
167,15,Dress Shirt,Clothing,35.99,12-10-2024
167,33,Electric Toothbrush,Beauty & Personal Care,45.99,12-05-2024
167,12,Winter Jacket,Clothing,79.99,12-01-2024
167,2,Wireless Earbuds Pro,Electronics,89.99,11-28-2024
167,39,Language Learning Set,Books & Media,79.99,11-25-2024
168,15,Dress Shirt,Clothing,59.99,12-30-2024
168,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
168,15,Dress Shirt,Clothing,59.99,12-15-2024
168,48,Stationery Set,Office Supplies,24.99,12-10-2024
168,31,Face Cream,Beauty & Personal Care,29.99,12-05-2024
168,15,Dress Shirt,Clothing,59.99,11-30-2024
168,50,Laptop Stand,Office Supplies,59.99,11-25-2024
168,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-20-2024
168,47,Desk Lamp,Office Supplies,49.99,11-15-2024
168,15,Dress Shirt,Clothing,59.99,11-10-2024
169,11,Classic Denim Jeans,Clothing,49.99,12-30-2024
169,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
169,15,Dress Shirt,Clothing,59.99,12-15-2024
169,50,Laptop Stand,Office Supplies,59.99,12-10-2024
169,33,Electric Toothbrush,Beauty & Personal Care,69.99,12-05-2024
169,56,Antivirus Software,Digital Products,49.99,12-01-2024
169,13,Athletic Shoes,Clothing,89.99,11-25-2024
169,46,Ergonomic Chair,Office Supplies,299.99,11-15-2024
170,15,Dress Shirt,Clothing,59.99,12-30-2024
170,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
170,11,Classic Denim Jeans,Clothing,49.99,12-20-2024
170,50,Laptop Stand,Office Supplies,59.99,12-15-2024
170,31,Face Cream,Beauty & Personal Care,29.99,12-10-2024
170,15,Dress Shirt,Clothing,59.99,12-05-2024
170,14,Casual T-Shirt,Clothing,19.99,12-01-2024
170,49,Wireless Mouse,Office Supplies,39.99,11-28-2024
170,35,Skincare Bundle,Beauty & Personal Care,79.99,11-25-2024
170,39,Language Learning Set,Books & Media,129.99,11-20-2024
171,15,Dress Shirt,Clothing,59.99,12-31-2024
171,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
171,50,Laptop Stand,Office Supplies,59.99,12-26-2024
171,15,Dress Shirt,Clothing,59.99,12-20-2024
171,33,Electric Toothbrush,Beauty & Personal Care,69.99,12-15-2024
171,16,Organic Coffee Beans,Food & Beverages,14.99,12-12-2024
171,2,Wireless Earbuds Pro,Electronics,149.99,12-10-2024
171,11,Classic Denim Jeans,Clothing,49.99,12-05-2024
171,46,Ergonomic Chair,Office Supplies,299.99,12-01-2024
171,15,Dress Shirt,Clothing,59.99,11-28-2024
172,46,Ergonomic Chair,Office Supplies,299.99,12-31-2024
172,15,Dress Shirt,Clothing,59.99,12-28-2024
172,50,Laptop Stand,Office Supplies,59.99,12-26-2024
172,11,Classic Denim Jeans,Clothing,49.99,12-20-2024
172,49,Wireless Mouse,Office Supplies,39.99,12-15-2024
172,31,Face Cream,Beauty & Personal Care,29.99,12-12-2024
172,38,Digital Magazine Sub,Books & Media,49.99,12-10-2024
172,16,Organic Coffee Beans,Food & Beverages,14.99,12-08-2024
172,48,Stationery Set,Office Supplies,24.99,12-05-2024
172,35,Skincare Bundle,Beauty & Personal Care,79.99,12-01-2024
172,15,Dress Shirt,Clothing,59.99,11-28-2024
172,47,Desk Lamp,Office Supplies,49.99,11-25-2024
172,39,Language Learning Set,Books & Media,129.99,11-20-2024
172,18,Sparkling Water Pack,Food & Beverages,12.99,11-15-2024
172,60,Cloud Storage Plan,Digital Products,19.99,11-10-2024
173,15,Dress Shirt,Clothing,59.99,12-30-2024
173,11,Classic Denim Jeans,Clothing,49.99,12-30-2024
173,46,Ergonomic Chair,Office Supplies,299.99,12-15-2024
173,48,Stationery Set,Office Supplies,24.99,12-15-2024
173,15,Dress Shirt,Clothing,59.99,12-01-2024
173,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-28-2024
173,49,Wireless Mouse,Office Supplies,39.99,11-15-2024
173,15,Dress Shirt,Clothing,59.99,11-01-2024
174,15,Dress Shirt,Clothing,59.99,12-30-2024
174,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
174,50,Laptop Stand,Office Supplies,59.99,12-28-2024
174,31,Face Cream,Beauty & Personal Care,29.99,12-20-2024
174,15,Dress Shirt,Clothing,59.99,12-15-2024
174,49,Wireless Mouse,Office Supplies,39.99,12-10-2024
174,38,Digital Magazine Sub,Books & Media,49.99,12-05-2024
174,47,Desk Lamp,Office Supplies,49.99,12-01-2024
174,48,Stationery Set,Office Supplies,24.99,11-30-2024
174,35,Skincare Bundle,Beauty & Personal Care,79.99,11-25-2024
175,15,Dress Shirt,Clothing,59.99,12-30-2024
175,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
175,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
175,11,Classic Denim Jeans,Clothing,49.99,12-15-2024
175,15,Dress Shirt,Clothing,59.99,12-15-2024
175,50,Laptop Stand,Office Supplies,59.99,12-10-2024
175,33,Electric Toothbrush,Beauty & Personal Care,69.99,12-05-2024
175,16,Organic Coffee Beans,Food & Beverages,14.99,12-01-2024
175,15,Dress Shirt,Clothing,59.99,11-30-2024
175,48,Stationery Set,Office Supplies,24.99,11-28-2024
176,1,4K Smart TV 55-inch,Electronics,699.99,12-31-2024
176,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-30-2024
176,53,Patio Furniture Set,Garden & Outdoor,499.99,12-28-2024
176,34,Makeup Set,Beauty & Personal Care,99.99,12-27-2024
176,37,Cookbook Collection,Books & Media,39.99,12-26-2024
176,15,Dress Shirt,Clothing,59.99,12-24-2024
176,46,Ergonomic Chair,Office Supplies,299.99,12-22-2024
176,8,Robot Vacuum,Home & Kitchen,299.99,12-20-2024
176,60,Cloud Storage Plan,Digital Products,19.99,12-19-2024
176,35,Skincare Bundle,Beauty & Personal Care,79.99,12-18-2024
176,6,Coffee Maker Deluxe,Home & Kitchen,129.99,12-15-2024
176,16,Organic Coffee Beans,Food & Beverages,14.99,12-15-2024
176,59,Video Streaming Sub,Digital Products,14.99,12-14-2024
176,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-12-2024
176,2,Wireless Earbuds Pro,Electronics,149.99,12-10-2024
177,34,Makeup Set,Beauty & Personal Care,99.99,12-31-2024
177,35,Skincare Bundle,Beauty & Personal Care,79.99,12-30-2024
177,1,4K Smart TV 55-inch,Electronics,699.99,12-28-2024
177,38,Digital Magazine Sub,Books & Media,49.99,12-25-2024
177,15,Dress Shirt,Clothing,59.99,12-23-2024
177,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-20-2024
177,46,Ergonomic Chair,Office Supplies,299.99,12-18-2024
177,31,Face Cream,Beauty & Personal Care,29.99,12-15-2024
177,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-14-2024
177,2,Wireless Earbuds Pro,Electronics,149.99,12-12-2024
177,37,Cookbook Collection,Books & Media,39.99,12-10-2024
177,60,Cloud Storage Plan,Digital Products,19.99,12-08-2024
177,3,Smart Home Hub,Electronics,89.99,12-05-2024
177,53,Patio Furniture Set,Garden & Outdoor,499.99,12-01-2024
177,39,Language Learning Set,Books & Media,129.99,11-30-2024
178,37,Cookbook Collection,Books & Media,39.99,12-31-2024
178,9,Blender Pro,Home & Kitchen,89.99,12-30-2024
178,7,Air Fryer XL,Home & Kitchen,159.99,12-28-2024
178,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-26-2024
178,6,Coffee Maker Deluxe,Home & Kitchen,129.99,12-24-2024
178,16,Organic Coffee Beans,Food & Beverages,14.99,12-24-2024
178,51,Garden Tool Set,Garden & Outdoor,79.99,12-22-2024
178,52,Plant Seeds Bundle,Garden & Outdoor,24.99,12-22-2024
178,38,Digital Magazine Sub,Books & Media,49.99,12-20-2024
178,15,Dress Shirt,Clothing,59.99,12-18-2024
178,3,Smart Home Hub,Electronics,89.99,12-15-2024
178,60,Cloud Storage Plan,Digital Products,19.99,12-12-2024
178,57,Photo Editing App,Digital Products,29.99,12-10-2024
178,53,Patio Furniture Set,Garden & Outdoor,499.99,12-05-2024
178,1,4K Smart TV 55-inch,Electronics,699.99,12-01-2024
179,34,Makeup Set,Beauty & Personal Care,99.99,12-31-2024
179,35,Skincare Bundle,Beauty & Personal Care,79.99,12-28-2024
179,38,Digital Magazine Sub,Books & Media,49.99,12-25-2024
179,31,Face Cream,Beauty & Personal Care,29.99,12-20-2024
179,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-15-2024
179,2,Wireless Earbuds Pro,Electronics,149.99,12-10-2024
179,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-05-2024
179,34,Makeup Set,Beauty & Personal Care,99.99,12-01-2024
179,35,Skincare Bundle,Beauty & Personal Care,79.99,11-28-2024
179,38,Digital Magazine Sub,Books & Media,49.99,11-25-2024
180,3,Smart Home Hub,Electronics,89.99,12-31-2024
180,1,4K Smart TV 55-inch,Electronics,699.99,12-30-2024
180,8,Robot Vacuum,Home & Kitchen,299.99,12-28-2024
180,60,Cloud Storage Plan,Digital Products,19.99,12-27-2024
180,56,Antivirus Software,Digital Products,49.99,12-26-2024
180,54,Solar Garden Lights,Garden & Outdoor,39.99,12-24-2024
180,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-22-2024
180,28,Fitness Tracker,Sports & Outdoors,79.99,12-20-2024
180,49,Wireless Mouse,Office Supplies,39.99,12-18-2024
180,46,Ergonomic Chair,Office Supplies,299.99,12-15-2024
180,2,Wireless Earbuds Pro,Electronics,149.99,12-12-2024
180,4,Gaming Console X1,Electronics,499.99,12-10-2024
180,33,Electric Toothbrush,Beauty & Personal Care,69.99,12-08-2024
180,59,Video Streaming Sub,Digital Products,14.99,12-05-2024
180,58,Music Streaming Sub,Digital Products,9.99,12-01-2024
181,1,4K Smart TV 55-inch,Electronics,699.99,12-31-2024
181,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-30-2024
181,34,Makeup Set,Beauty & Personal Care,99.99,12-28-2024
181,35,Skincare Bundle,Beauty & Personal Care,79.99,12-26-2024
181,53,Patio Furniture Set,Garden & Outdoor,499.99,12-24-2024
181,46,Ergonomic Chair,Office Supplies,299.99,12-22-2024
181,37,Cookbook Collection,Books & Media,39.99,12-20-2024
181,59,Video Streaming Sub,Digital Products,14.99,12-18-2024
181,12,Winter Jacket,Clothing,129.99,12-15-2024
181,15,Dress Shirt,Clothing,59.99,12-12-2024
181,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-10-2024
181,60,Cloud Storage Plan,Digital Products,19.99,12-08-2024
181,31,Face Cream,Beauty & Personal Care,29.99,12-05-2024
181,38,Digital Magazine Sub,Books & Media,49.99,12-03-2024
181,2,Wireless Earbuds Pro,Electronics,149.99,12-01-2024
182,30,Dumbbells Set,Sports & Outdoors,149.99,12-31-2024
182,28,Fitness Tracker,Sports & Outdoors,79.99,12-30-2024
182,17,Protein Bar Pack,Food & Beverages,24.99,12-28-2024
182,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-26-2024
182,13,Athletic Shoes,Clothing,89.99,12-24-2024
182,17,Protein Bar Pack,Food & Beverages,24.99,12-21-2024
182,9,Blender Pro,Home & Kitchen,89.99,12-19-2024
182,18,Sparkling Water Pack,Food & Beverages,12.99,12-17-2024
182,2,Wireless Earbuds Pro,Electronics,149.99,12-15-2024
182,17,Protein Bar Pack,Food & Beverages,24.99,12-14-2024
182,35,Skincare Bundle,Beauty & Personal Care,79.99,12-12-2024
182,14,Casual T-Shirt,Clothing,19.99,12-10-2024
182,17,Protein Bar Pack,Food & Beverages,24.99,12-07-2024
182,18,Sparkling Water Pack,Food & Beverages,12.99,12-04-2024
182,13,Athletic Shoes,Clothing,89.99,12-01-2024
183,34,Makeup Set,Beauty & Personal Care,99.99,12-31-2024
183,35,Skincare Bundle,Beauty & Personal Care,79.99,12-28-2024
183,1,4K Smart TV 55-inch,Electronics,699.99,12-25-2024
183,31,Face Cream,Beauty & Personal Care,29.99,12-20-2024
183,15,Dress Shirt,Clothing,59.99,12-18-2024
183,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-15-2024
183,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-10-2024
183,46,Ergonomic Chair,Office Supplies,299.99,12-05-2024
183,12,Winter Jacket,Clothing,129.99,12-01-2024
183,53,Patio Furniture Set,Garden & Outdoor,499.99,11-28-2024
184,36,Bestseller Novel,Books & Media,24.99,12-31-2024
184,37,Cookbook Collection,Books & Media,39.99,12-30-2024
184,46,Ergonomic Chair,Office Supplies,299.99,12-28-2024
184,39,Language Learning Set,Books & Media,129.99,12-25-2024
184,40,Audiobook Bundle,Books & Media,59.99,12-20-2024
184,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-15-2024
184,15,Dress Shirt,Clothing,59.99,12-10-2024
184,38,Digital Magazine Sub,Books & Media,49.99,12-05-2024
184,31,Face Cream,Beauty & Personal Care,29.99,12-01-2024
184,35,Skincare Bundle,Beauty & Personal Care,79.99,11-28-2024
184,60,Cloud Storage Plan,Digital Products,19.99,11-25-2024
184,36,Bestseller Novel,Books & Media,24.99,11-20-2024
184,47,Desk Lamp,Office Supplies,49.99,11-15-2024
